state_abv,county,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly
AR,Poinsett County,2p4c,104508.0,29.87,25.97,20.11,19.93
AR,Polk County,1p0c,37872.0,29.87,25.97,20.11,19.93
AR,Polk County,1p1c,56340.0,29.87,25.97,20.11,19.93
AR,Polk County,1p2c,70248.0,29.87,25.97,20.11,19.93
AR,Polk County,1p3c,84432.0,29.87,25.97,20.11,19.93
AR,Polk County,1p4c,95004.0,29.87,25.97,20.11,19.93
AR,Polk County,2p0c,51324.0,29.87,25.97,20.11,19.93
AR,Polk County,2p1c,67560.0,29.87,25.97,20.11,19.93
AR,Polk County,2p2c,80088.0,29.87,25.97,20.11,19.93
AR,Polk County,2p3c,92244.0,29.87,25.97,20.11,19.93
AR,Polk County,2p4c,103260.0,29.87,25.97,20.11,19.93
AR,Pope County,1p0c,38652.0,29.87,25.97,20.11,19.93
AR,Pope County,1p1c,55380.0,29.87,25.97,20.11,19.93
AR,Pope County,1p2c,68880.0,29.87,25.97,20.11,19.93
AR,Pope County,1p3c,85920.0,29.87,25.97,20.11,19.93
AR,Pope County,1p4c,96312.0,29.87,25.97,20.11,19.93
AR,Pope County,2p0c,50964.0,29.87,25.97,20.11,19.93
AR,Pope County,2p1c,66384.0,29.87,25.97,20.11,19.93
AR,Pope County,2p2c,78672.0,29.87,25.97,20.11,19.93
AR,Pope County,2p3c,93564.0,29.87,25.97,20.11,19.93
AR,Pope County,2p4c,104436.0,29.87,25.97,20.11,19.93
AR,Prairie County,1p0c,39144.0,29.87,25.97,20.11,19.93
AR,Prairie County,1p1c,56532.0,29.87,25.97,20.11,19.93
AR,Prairie County,1p2c,70668.0,29.87,25.97,20.11,19.93
AR,Prairie County,1p3c,85056.0,29.87,25.97,20.11,19.93
AR,Prairie County,1p4c,95844.0,29.87,25.97,20.11,19.93
AR,Prairie County,2p0c,51528.0,29.87,25.97,20.11,19.93
AR,Prairie County,2p1c,67980.0,29.87,25.97,20.11,19.93
AR,Prairie County,2p2c,80676.0,29.87,25.97,20.11,19.93
AR,Prairie County,2p3c,92988.0,29.87,25.97,20.11,19.93
AR,Prairie County,2p4c,104256.0,29.87,25.97,20.11,19.93
AR,Pulaski County,1p0c,42420.0,29.87,25.97,20.11,19.93
AR,Pulaski County,1p1c,61044.0,29.87,25.97,20.11,19.93
AR,Pulaski County,1p2c,78108.0,29.87,25.97,20.11,19.93
AR,Pulaski County,1p3c,97368.0,29.87,25.97,20.11,19.93
AR,Pulaski County,1p4c,107736.0,29.87,25.97,20.11,19.93
AR,Pulaski County,2p0c,55392.0,29.87,25.97,20.11,19.93
AR,Pulaski County,2p1c,73644.0,29.87,25.97,20.11,19.93
AR,Pulaski County,2p2c,88044.0,29.87,25.97,20.11,19.93
AR,Pulaski County,2p3c,104304.0,29.87,25.97,20.11,19.93
AR,Pulaski County,2p4c,115032.0,29.87,25.97,20.11,19.93
AR,Randolph County,1p0c,39900.0,29.87,25.97,20.11,19.93
AR,Randolph County,1p1c,54948.0,29.87,25.97,20.11,19.93
AR,Randolph County,1p2c,68508.0,29.87,25.97,20.11,19.93
AR,Randolph County,1p3c,84504.0,29.87,25.97,20.11,19.93
AR,Randolph County,1p4c,94824.0,29.87,25.97,20.11,19.93
AR,Randolph County,2p0c,51780.0,29.87,25.97,20.11,19.93
AR,Randolph County,2p1c,65916.0,29.87,25.97,20.11,19.93
AR,Randolph County,2p2c,78204.0,29.87,25.97,20.11,19.93
AR,Randolph County,2p3c,92124.0,29.87,25.97,20.11,19.93
AR,Randolph County,2p4c,102852.0,29.87,25.97,20.11,19.93
AR,Saline County,1p0c,44112.0,29.87,25.97,20.11,19.93
AR,Saline County,1p1c,63012.0,29.87,25.97,20.11,19.93
AR,Saline County,1p2c,80496.0,29.87,25.97,20.11,19.93
AR,Saline County,1p3c,99636.0,29.87,25.97,20.11,19.93
AR,Saline County,1p4c,110064.0,29.87,25.97,20.11,19.93
AR,Saline County,2p0c,57204.0,29.87,25.97,20.11,19.93
AR,Saline County,2p1c,75612.0,29.87,25.97,20.11,19.93
AR,Saline County,2p2c,90060.0,29.87,25.97,20.11,19.93
AR,Saline County,2p3c,106200.0,29.87,25.97,20.11,19.93
AR,Saline County,2p4c,116892.0,29.87,25.97,20.11,19.93
AR,Scott County,1p0c,38940.0,29.87,25.97,20.11,19.93
AR,Scott County,1p1c,55908.0,29.87,25.97,20.11,19.93
AR,Scott County,1p2c,69576.0,29.87,25.97,20.11,19.93
AR,Scott County,1p3c,84108.0,29.87,25.97,20.11,19.93
AR,Scott County,1p4c,94392.0,29.87,25.97,20.11,19.93
AR,Scott County,2p0c,50820.0,29.87,25.97,20.11,19.93
AR,Scott County,2p1c,66852.0,29.87,25.97,20.11,19.93
AR,Scott County,2p2c,79188.0,29.87,25.97,20.11,19.93
AR,Scott County,2p3c,91692.0,29.87,25.97,20.11,19.93
AR,Scott County,2p4c,102456.0,29.87,25.97,20.11,19.93
AR,Searcy County,1p0c,39600.0,29.87,25.97,20.11,19.93
AR,Searcy County,1p1c,56880.0,29.87,25.97,20.11,19.93
AR,Searcy County,1p2c,71196.0,29.87,25.97,20.11,19.93
AR,Searcy County,1p3c,86832.0,29.87,25.97,20.11,19.93
AR,Searcy County,1p4c,97860.0,29.87,25.97,20.11,19.93
AR,Searcy County,2p0c,52068.0,29.87,25.97,20.11,19.93
AR,Searcy County,2p1c,68472.0,29.87,25.97,20.11,19.93
AR,Searcy County,2p2c,81300.0,29.87,25.97,20.11,19.93
AR,Searcy County,2p3c,94740.0,29.87,25.97,20.11,19.93
AR,Searcy County,2p4c,106368.0,29.87,25.97,20.11,19.93
AR,Sebastian County,1p0c,38400.0,29.87,25.97,20.11,19.93
AR,Sebastian County,1p1c,57756.0,29.87,25.97,20.11,19.93
AR,Sebastian County,1p2c,73200.0,29.87,25.97,20.11,19.93
AR,Sebastian County,1p3c,91416.0,29.87,25.97,20.11,19.93
AR,Sebastian County,1p4c,101664.0,29.87,25.97,20.11,19.93
AR,Sebastian County,2p0c,50148.0,29.87,25.97,20.11,19.93
AR,Sebastian County,2p1c,68988.0,29.87,25.97,20.11,19.93
AR,Sebastian County,2p2c,83016.0,29.87,25.97,20.11,19.93
AR,Sebastian County,2p3c,98604.0,29.87,25.97,20.11,19.93
AR,Sebastian County,2p4c,109860.0,29.87,25.97,20.11,19.93
AR,Sevier County,1p0c,40044.0,29.87,25.97,20.11,19.93
AR,Sevier County,1p1c,56940.0,29.87,25.97,20.11,19.93
AR,Sevier County,1p2c,70788.0,29.87,25.97,20.11,19.93
AR,Sevier County,1p3c,86664.0,29.87,25.97,20.11,19.93
AR,Sevier County,1p4c,97272.0,29.87,25.97,20.11,19.93
AR,Sevier County,2p0c,53328.0,29.87,25.97,20.11,19.93
AR,Sevier County,2p1c,68052.0,29.87,25.97,20.11,19.93
AR,Sevier County,2p2c,80520.0,29.87,25.97,20.11,19.93
AR,Sevier County,2p3c,94272.0,29.87,25.97,20.11,19.93
AR,Sevier County,2p4c,105468.0,29.87,25.97,20.11,19.93
AR,Sharp County,1p0c,37464.0,29.87,25.97,20.11,19.93
AR,Sharp County,1p1c,54624.0,29.87,25.97,20.11,19.93
AR,Sharp County,1p2c,68340.0,29.87,25.97,20.11,19.93
AR,Sharp County,1p3c,82248.0,29.87,25.97,20.11,19.93
AR,Sharp County,1p4c,92508.0,29.87,25.97,20.11,19.93
AR,Sharp County,2p0c,50196.0,29.87,25.97,20.11,19.93
AR,Sharp County,2p1c,65748.0,29.87,25.97,20.11,19.93
AR,Sharp County,2p2c,78180.0,29.87,25.97,20.11,19.93
AR,Sharp County,2p3c,90144.0,29.87,25.97,20.11,19.93
AR,Sharp County,2p4c,100896.0,29.87,25.97,20.11,19.93
AR,St. Francis County,1p0c,36936.0,29.87,25.97,20.11,19.93
AR,St. Francis County,1p1c,52752.0,29.87,25.97,20.11,19.93
AR,St. Francis County,1p2c,66108.0,29.87,25.97,20.11,19.93
AR,St. Francis County,1p3c,82716.0,29.87,25.97,20.11,19.93
AR,St. Francis County,1p4c,92688.0,29.87,25.97,20.11,19.93
AR,St. Francis County,2p0c,48492.0,29.87,25.97,20.11,19.93
AR,St. Francis County,2p1c,63444.0,29.87,25.97,20.11,19.93
AR,St. Francis County,2p2c,75792.0,29.87,25.97,20.11,19.93
AR,St. Francis County,2p3c,90468.0,29.87,25.97,20.11,19.93
AR,St. Francis County,2p4c,100872.0,29.87,25.97,20.11,19.93
AR,Stone County,1p0c,39060.0,29.87,25.97,20.11,19.93
AR,Stone County,1p1c,56100.0,29.87,25.97,20.11,19.93
AR,Stone County,1p2c,70140.0,29.87,25.97,20.11,19.93
AR,Stone County,1p3c,87720.0,29.87,25.97,20.11,19.93
AR,Stone County,1p4c,98484.0,29.87,25.97,20.11,19.93
AR,Stone County,2p0c,51252.0,29.87,25.97,20.11,19.93
AR,Stone County,2p1c,67476.0,29.87,25.97,20.11,19.93
AR,Stone County,2p2c,80124.0,29.87,25.97,20.11,19.93
AR,Stone County,2p3c,95328.0,29.87,25.97,20.11,19.93
AR,Stone County,2p4c,106740.0,29.87,25.97,20.11,19.93
AR,Union County,1p0c,40416.0,29.87,25.97,20.11,19.93
AR,Union County,1p1c,56100.0,29.87,25.97,20.11,19.93
AR,Union County,1p2c,69840.0,29.87,25.97,20.11,19.93
AR,Union County,1p3c,87072.0,29.87,25.97,20.11,19.93
AR,Union County,1p4c,97668.0,29.87,25.97,20.11,19.93
AR,Union County,2p0c,52536.0,29.87,25.97,20.11,19.93
AR,Union County,2p1c,67260.0,29.87,25.97,20.11,19.93
AR,Union County,2p2c,79704.0,29.87,25.97,20.11,19.93
AR,Union County,2p3c,94716.0,29.87,25.97,20.11,19.93
AR,Union County,2p4c,105828.0,29.87,25.97,20.11,19.93
AR,Van Buren County,1p0c,37884.0,29.87,25.97,20.11,19.93
AR,Van Buren County,1p1c,55896.0,29.87,25.97,20.11,19.93
AR,Van Buren County,1p2c,70020.0,29.87,25.97,20.11,19.93
AR,Van Buren County,1p3c,84336.0,29.87,25.97,20.11,19.93
AR,Van Buren County,1p4c,95124.0,29.87,25.97,20.11,19.93
AR,Van Buren County,2p0c,51060.0,29.87,25.97,20.11,19.93
AR,Van Buren County,2p1c,67368.0,29.87,25.97,20.11,19.93
AR,Van Buren County,2p2c,80088.0,29.87,25.97,20.11,19.93
AR,Van Buren County,2p3c,92340.0,29.87,25.97,20.11,19.93
AR,Van Buren County,2p4c,103608.0,29.87,25.97,20.11,19.93
AR,Washington County,1p0c,40380.0,29.87,25.97,20.11,19.93
AR,Washington County,1p1c,60504.0,29.87,25.97,20.11,19.93
AR,Washington County,1p2c,77688.0,29.87,25.97,20.11,19.93
AR,Washington County,1p3c,98268.0,29.87,25.97,20.11,19.93
AR,Washington County,1p4c,108732.0,29.87,25.97,20.11,19.93
AR,Washington County,2p0c,54084.0,29.87,25.97,20.11,19.93
AR,Washington County,2p1c,73236.0,29.87,25.97,20.11,19.93
AR,Washington County,2p2c,87708.0,29.87,25.97,20.11,19.93
AR,Washington County,2p3c,105192.0,29.87,25.97,20.11,19.93
AR,Washington County,2p4c,116004.0,29.87,25.97,20.11,19.93
AR,White County,1p0c,37464.0,29.87,25.97,20.11,19.93
AR,White County,1p1c,55392.0,29.87,25.97,20.11,19.93
AR,White County,1p2c,69000.0,29.87,25.97,20.11,19.93
AR,White County,1p3c,85056.0,29.87,25.97,20.11,19.93
AR,White County,1p4c,96660.0,29.87,25.97,20.11,19.93
AR,White County,2p0c,51120.0,29.87,25.97,20.11,19.93
AR,White County,2p1c,66468.0,29.87,25.97,20.11,19.93
AR,White County,2p2c,78792.0,29.87,25.97,20.11,19.93
AR,White County,2p3c,93828.0,29.87,25.97,20.11,19.93
AR,White County,2p4c,103596.0,29.87,25.97,20.11,19.93
AR,Woodruff County,1p0c,38316.0,29.87,25.97,20.11,19.93
AR,Woodruff County,1p1c,55320.0,29.87,25.97,20.11,19.93
AR,Woodruff County,1p2c,69120.0,29.87,25.97,20.11,19.93
AR,Woodruff County,1p3c,84720.0,29.87,25.97,20.11,19.93
AR,Woodruff County,1p4c,95244.0,29.87,25.97,20.11,19.93
AR,Woodruff County,2p0c,50412.0,29.87,25.97,20.11,19.93
AR,Woodruff County,2p1c,66516.0,29.87,25.97,20.11,19.93
AR,Woodruff County,2p2c,78996.0,29.87,25.97,20.11,19.93
AR,Woodruff County,2p3c,92484.0,29.87,25.97,20.11,19.93
AR,Woodruff County,2p4c,103464.0,29.87,25.97,20.11,19.93
AR,Yell County,1p0c,39312.0,29.87,25.97,20.11,19.93
AR,Yell County,1p1c,55872.0,29.87,25.97,20.11,19.93
AR,Yell County,1p2c,69288.0,29.87,25.97,20.11,19.93
AR,Yell County,1p3c,84804.0,29.87,25.97,20.11,19.93
AR,Yell County,1p4c,95004.0,29.87,25.97,20.11,19.93
AR,Yell County,2p0c,51348.0,29.87,25.97,20.11,19.93
AR,Yell County,2p1c,66612.0,29.87,25.97,20.11,19.93
AR,Yell County,2p2c,78780.0,29.87,25.97,20.11,19.93
AR,Yell County,2p3c,92268.0,29.87,25.97,20.11,19.93
AR,Yell County,2p4c,102924.0,29.87,25.97,20.11,19.93
AZ,Apache County,1p0c,44244.0,29.87,25.97,20.11,19.93
AZ,Apache County,1p1c,68340.0,29.87,25.97,20.11,19.93
AZ,Apache County,1p2c,88848.0,29.87,25.97,20.11,19.93
AZ,Apache County,1p3c,110388.0,29.87,25.97,20.11,19.93
AZ,Apache County,1p4c,123036.0,29.87,25.97,20.11,19.93
AZ,Apache County,2p0c,60756.0,29.87,25.97,20.11,19.93
AZ,Apache County,2p1c,82608.0,29.87,25.97,20.11,19.93
AZ,Apache County,2p2c,100704.0,29.87,25.97,20.11,19.93
AZ,Apache County,2p3c,120096.0,29.87,25.97,20.11,19.93
AZ,Apache County,2p4c,133152.0,29.87,25.97,20.11,19.93
AZ,Cochise County,1p0c,41664.0,29.87,25.97,20.11,19.93
AZ,Cochise County,1p1c,63000.0,29.87,25.97,20.11,19.93
AZ,Cochise County,1p2c,81276.0,29.87,25.97,20.11,19.93
AZ,Cochise County,1p3c,102816.0,29.87,25.97,20.11,19.93
AZ,Cochise County,1p4c,114708.0,29.87,25.97,20.11,19.93
AZ,Cochise County,2p0c,55524.0,29.87,25.97,20.11,19.93
AZ,Cochise County,2p1c,75216.0,29.87,25.97,20.11,19.93
AZ,Cochise County,2p2c,91608.0,29.87,25.97,20.11,19.93
AZ,Cochise County,2p3c,111768.0,29.87,25.97,20.11,19.93
AZ,Cochise County,2p4c,122784.0,29.87,25.97,20.11,19.93
AZ,Coconino County,1p0c,54456.0,29.87,25.97,20.11,19.93
AZ,Coconino County,1p1c,83760.0,29.87,25.97,20.11,19.93
AZ,Coconino County,1p2c,105900.0,29.87,25.97,20.11,19.93
AZ,Coconino County,1p3c,128616.0,29.87,25.97,20.11,19.93
AZ,Coconino County,1p4c,140460.0,29.87,25.97,20.11,19.93
AZ,Coconino County,2p0c,71604.0,29.87,25.97,20.11,19.93
AZ,Coconino County,2p1c,96792.0,29.87,25.97,20.11,19.93
AZ,Coconino County,2p2c,116508.0,29.87,25.97,20.11,19.93
AZ,Coconino County,2p3c,137292.0,29.87,25.97,20.11,19.93
AZ,Coconino County,2p4c,151176.0,29.87,25.97,20.11,19.93
AZ,Gila County,1p0c,43212.0,29.87,25.97,20.11,19.93
AZ,Gila County,1p1c,64392.0,29.87,25.97,20.11,19.93
AZ,Gila County,1p2c,80352.0,29.87,25.97,20.11,19.93
AZ,Gila County,1p3c,101040.0,29.87,25.97,20.11,19.93
AZ,Gila County,1p4c,111420.0,29.87,25.97,20.11,19.93
AZ,Gila County,2p0c,55284.0,29.87,25.97,20.11,19.93
AZ,Gila County,2p1c,75660.0,29.87,25.97,20.11,19.93
AZ,Gila County,2p2c,89760.0,29.87,25.97,20.11,19.93
AZ,Gila County,2p3c,107964.0,29.87,25.97,20.11,19.93
AZ,Gila County,2p4c,119592.0,29.87,25.97,20.11,19.93
AZ,Graham County,1p0c,45648.0,29.87,25.97,20.11,19.93
AZ,Graham County,1p1c,64368.0,29.87,25.97,20.11,19.93
AZ,Graham County,1p2c,80916.0,29.87,25.97,20.11,19.93
AZ,Graham County,1p3c,103668.0,29.87,25.97,20.11,19.93
AZ,Graham County,1p4c,114660.0,29.87,25.97,20.11,19.93
AZ,Graham County,2p0c,58872.0,29.87,25.97,20.11,19.93
AZ,Graham County,2p1c,76572.0,29.87,25.97,20.11,19.93
AZ,Graham County,2p2c,92196.0,29.87,25.97,20.11,19.93
AZ,Graham County,2p3c,111468.0,29.87,25.97,20.11,19.93
AZ,Graham County,2p4c,122604.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,1p0c,42660.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,1p1c,64164.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,1p2c,80736.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,1p3c,98448.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,1p4c,109452.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,2p0c,59880.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,2p1c,76272.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,2p2c,91968.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,2p3c,106404.0,29.87,25.97,20.11,19.93
AZ,Greenlee County,2p4c,117504.0,29.87,25.97,20.11,19.93
AZ,La Paz County,1p0c,44448.0,29.87,25.97,20.11,19.93
AZ,La Paz County,1p1c,66336.0,29.87,25.97,20.11,19.93
AZ,La Paz County,1p2c,82764.0,29.87,25.97,20.11,19.93
AZ,La Paz County,1p3c,106548.0,29.87,25.97,20.11,19.93
AZ,La Paz County,1p4c,119352.0,29.87,25.97,20.11,19.93
AZ,La Paz County,2p0c,61860.0,29.87,25.97,20.11,19.93
AZ,La Paz County,2p1c,81036.0,29.87,25.97,20.11,19.93
AZ,La Paz County,2p2c,95424.0,29.87,25.97,20.11,19.93
AZ,La Paz County,2p3c,116760.0,29.87,25.97,20.11,19.93
AZ,La Paz County,2p4c,129768.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,1p0c,51552.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,1p1c,79152.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,1p2c,100404.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,1p3c,127548.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,1p4c,137088.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,2p0c,65640.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,2p1c,90312.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,2p2c,108192.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,2p3c,133188.0,29.87,25.97,20.11,19.93
AZ,Maricopa County,2p4c,143580.0,29.87,25.97,20.11,19.93
AZ,Mohave County,1p0c,42936.0,29.87,25.97,20.11,19.93
AZ,Mohave County,1p1c,67932.0,29.87,25.97,20.11,19.93
AZ,Mohave County,1p2c,88068.0,29.87,25.97,20.11,19.93
AZ,Mohave County,1p3c,111816.0,29.87,25.97,20.11,19.93
AZ,Mohave County,1p4c,125364.0,29.87,25.97,20.11,19.93
AZ,Mohave County,2p0c,60720.0,29.87,25.97,20.11,19.93
AZ,Mohave County,2p1c,82620.0,29.87,25.97,20.11,19.93
AZ,Mohave County,2p2c,100392.0,29.87,25.97,20.11,19.93
AZ,Mohave County,2p3c,122904.0,29.87,25.97,20.11,19.93
AZ,Mohave County,2p4c,135912.0,29.87,25.97,20.11,19.93
AZ,Navajo County,1p0c,45096.0,29.87,25.97,20.11,19.93
AZ,Navajo County,1p1c,69240.0,29.87,25.97,20.11,19.93
AZ,Navajo County,1p2c,89664.0,29.87,25.97,20.11,19.93
AZ,Navajo County,1p3c,110796.0,29.87,25.97,20.11,19.93
AZ,Navajo County,1p4c,123252.0,29.87,25.97,20.11,19.93
AZ,Navajo County,2p0c,61176.0,29.87,25.97,20.11,19.93
AZ,Navajo County,2p1c,83448.0,29.87,25.97,20.11,19.93
AZ,Navajo County,2p2c,101424.0,29.87,25.97,20.11,19.93
AZ,Navajo County,2p3c,120444.0,29.87,25.97,20.11,19.93
AZ,Navajo County,2p4c,133296.0,29.87,25.97,20.11,19.93
AZ,Pima County,1p0c,39888.0,29.87,25.97,20.11,19.93
AZ,Pima County,1p1c,66264.0,29.87,25.97,20.11,19.93
AZ,Pima County,1p2c,83556.0,29.87,25.97,20.11,19.93
AZ,Pima County,1p3c,106992.0,29.87,25.97,20.11,19.93
AZ,Pima County,1p4c,116580.0,29.87,25.97,20.11,19.93
AZ,Pima County,2p0c,53292.0,29.87,25.97,20.11,19.93
AZ,Pima County,2p1c,76860.0,29.87,25.97,20.11,19.93
AZ,Pima County,2p2c,93048.0,29.87,25.97,20.11,19.93
AZ,Pima County,2p3c,113076.0,29.87,25.97,20.11,19.93
AZ,Pima County,2p4c,123000.0,29.87,25.97,20.11,19.93
AZ,Pinal County,1p0c,50328.0,29.87,25.97,20.11,19.93
AZ,Pinal County,1p1c,75672.0,29.87,25.97,20.11,19.93
AZ,Pinal County,1p2c,95292.0,29.87,25.97,20.11,19.93
AZ,Pinal County,1p3c,120504.0,29.87,25.97,20.11,19.93
AZ,Pinal County,1p4c,130440.0,29.87,25.97,20.11,19.93
AZ,Pinal County,2p0c,64812.0,29.87,25.97,20.11,19.93
AZ,Pinal County,2p1c,87372.0,29.87,25.97,20.11,19.93
AZ,Pinal County,2p2c,103308.0,29.87,25.97,20.11,19.93
AZ,Pinal County,2p3c,126144.0,29.87,25.97,20.11,19.93
AZ,Pinal County,2p4c,136596.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,1p0c,38364.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,1p1c,57552.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,1p2c,71796.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,1p3c,88800.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,1p4c,97896.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,2p0c,50316.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,2p1c,67260.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,2p2c,80244.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,2p3c,95196.0,29.87,25.97,20.11,19.93
AZ,Santa Cruz County,2p4c,104208.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,1p0c,46356.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,1p1c,75792.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,1p2c,99264.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,1p3c,125556.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,1p4c,138060.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,2p0c,65928.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,2p1c,91212.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,2p2c,111180.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,2p3c,135288.0,29.87,25.97,20.11,19.93
AZ,Yavapai County,2p4c,148596.0,29.87,25.97,20.11,19.93
AZ,Yuma County,1p0c,44352.0,29.87,25.97,20.11,19.93
AZ,Yuma County,1p1c,66600.0,29.87,25.97,20.11,19.93
AZ,Yuma County,1p2c,85572.0,29.87,25.97,20.11,19.93
AZ,Yuma County,1p3c,108840.0,29.87,25.97,20.11,19.93
AZ,Yuma County,1p4c,120516.0,29.87,25.97,20.11,19.93
AZ,Yuma County,2p0c,58476.0,29.87,25.97,20.11,19.93
AZ,Yuma County,2p1c,80268.0,29.87,25.97,20.11,19.93
AZ,Yuma County,2p2c,97284.0,29.87,25.97,20.11,19.93
AZ,Yuma County,2p3c,118368.0,29.87,25.97,20.11,19.93
AZ,Yuma County,2p4c,131400.0,29.87,25.97,20.11,19.93
CA,Alameda County,1p0c,63756.0,29.87,25.97,20.11,19.93
CA,Alameda County,1p1c,115032.0,29.87,25.97,20.11,19.93
CA,Alameda County,1p2c,146124.0,29.87,25.97,20.11,19.93
CA,Alameda County,1p3c,179376.0,29.87,25.97,20.11,19.93
CA,Alameda County,1p4c,192372.0,29.87,25.97,20.11,19.93
CA,Alameda County,2p0c,84444.0,29.87,25.97,20.11,19.93
CA,Alameda County,2p1c,126888.0,29.87,25.97,20.11,19.93
CA,Alameda County,2p2c,155868.0,29.87,25.97,20.11,19.93
CA,Alameda County,2p3c,188892.0,29.87,25.97,20.11,19.93
CA,Alameda County,2p4c,202236.0,29.87,25.97,20.11,19.93
CA,Alpine County,1p0c,47940.0,29.87,25.97,20.11,19.93
CA,Alpine County,1p1c,78756.0,29.87,25.97,20.11,19.93
CA,Alpine County,1p2c,104028.0,29.87,25.97,20.11,19.93
CA,Alpine County,1p3c,132312.0,29.87,25.97,20.11,19.93
CA,Alpine County,1p4c,145752.0,29.87,25.97,20.11,19.93
CA,Alpine County,2p0c,66912.0,29.87,25.97,20.11,19.93
CA,Alpine County,2p1c,93504.0,29.87,25.97,20.11,19.93
CA,Alpine County,2p2c,115032.0,29.87,25.97,20.11,19.93
CA,Alpine County,2p3c,140676.0,29.87,25.97,20.11,19.93
CA,Alpine County,2p4c,156024.0,29.87,25.97,20.11,19.93
CA,Amador County,1p0c,51300.0,29.87,25.97,20.11,19.93
CA,Amador County,1p1c,75828.0,29.87,25.97,20.11,19.93
CA,Amador County,1p2c,101148.0,29.87,25.97,20.11,19.93
CA,Amador County,1p3c,130092.0,29.87,25.97,20.11,19.93
CA,Amador County,1p4c,143136.0,29.87,25.97,20.11,19.93
CA,Amador County,2p0c,66336.0,29.87,25.97,20.11,19.93
CA,Amador County,2p1c,90840.0,29.87,25.97,20.11,19.93
CA,Amador County,2p2c,111924.0,29.87,25.97,20.11,19.93
CA,Amador County,2p3c,137700.0,29.87,25.97,20.11,19.93
CA,Amador County,2p4c,151500.0,29.87,25.97,20.11,19.93
CA,Butte County,1p0c,47280.0,29.87,25.97,20.11,19.93
CA,Butte County,1p1c,76128.0,29.87,25.97,20.11,19.93
CA,Butte County,1p2c,101592.0,29.87,25.97,20.11,19.93
CA,Butte County,1p3c,130824.0,29.87,25.97,20.11,19.93
CA,Butte County,1p4c,143712.0,29.87,25.97,20.11,19.93
CA,Butte County,2p0c,62856.0,29.87,25.97,20.11,19.93
CA,Butte County,2p1c,91344.0,29.87,25.97,20.11,19.93
CA,Butte County,2p2c,113172.0,29.87,25.97,20.11,19.93
CA,Butte County,2p3c,139632.0,29.87,25.97,20.11,19.93
CA,Butte County,2p4c,153240.0,29.87,25.97,20.11,19.93
CA,Calaveras County,1p0c,51624.0,29.87,25.97,20.11,19.93
CA,Calaveras County,1p1c,78936.0,29.87,25.97,20.11,19.93
CA,Calaveras County,1p2c,105012.0,29.87,25.97,20.11,19.93
CA,Calaveras County,1p3c,134136.0,29.87,25.97,20.11,19.93
CA,Calaveras County,1p4c,147780.0,29.87,25.97,20.11,19.93
CA,Calaveras County,2p0c,68904.0,29.87,25.97,20.11,19.93
CA,Calaveras County,2p1c,94056.0,29.87,25.97,20.11,19.93
CA,Calaveras County,2p2c,116472.0,29.87,25.97,20.11,19.93
CA,Calaveras County,2p3c,143004.0,29.87,25.97,20.11,19.93
CA,Calaveras County,2p4c,157596.0,29.87,25.97,20.11,19.93
CA,Colusa County,1p0c,46092.0,29.87,25.97,20.11,19.93
CA,Colusa County,1p1c,70200.0,29.87,25.97,20.11,19.93
CA,Colusa County,1p2c,92868.0,29.87,25.97,20.11,19.93
CA,Colusa County,1p3c,118656.0,29.87,25.97,20.11,19.93
CA,Colusa County,1p4c,130920.0,29.87,25.97,20.11,19.93
